id	negated	value
118927210	\0	< 185823004 |Finding of skin texture (finding)|:[0..0] << 297947008 |Finding of consistency of skin (finding)| =* AND [0..0] <<366649008 |Finding of thickness of skin (finding)|=*
118927211		<<297947008 | Finding of consistency of skin |
118927212		<<366649008 | Thickness of skin - finding |
118927213	\0	<185823004 |Finding of skin texture (finding)|
119238403	\0	<< 16310003 |Diagnostic ultrasonography (procedure)|
119253653	\0	< 410720000 | Pain by sensation quality (finding) |
119253657	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
119253658	\0	404684003 |Clinical finding (finding)|
119253659	\0	< 364530004 |Skin texture (observable entity)|
119253660	\0	< 185823004 | Finding of skin texture (finding) |
119253661	\0	< 185823004 |Finding of skin texture (finding)|\nMINUS ( << 366649008 |Finding of thickness of skin (finding)| \nOR << 297947008 |Finding of consistency of skin (finding)|\nOR << 248194004 |Wrinkled face (finding)| \nOR << 275887009 |Scaly scalp (finding)| )
119253662	\0	<307430002
119253663	\0	<284009009
119253664	\0	<419492006
119253665	\0	<272106006
119260953	\0	<14679004
119286903	\0	<409063005 OR <409073007
120757903	\0	<< 363346000 |Malignant neoplastic disease (disorder)| : << 363698007 |Finding site (attribute)| = << 818983003 |Structure of abdominopelvic cavity and/or content of abdominopelvic cavity and/or anterior abdominal wall (body structure)|
120772703	\0	<106048009 |Respiratory finding (finding)| {{ D term = "finding"}}
121021403	\0	<405277009 |legitimerad läkare som gör specialiseringstjänstgöring|
121021404	\0	(((<<102572006 |ödem i ben| OR <<444848005 |ryggödem|) MINUS <<403385000 |lymfödem i ben|) MINUS <<65605001 |ryggmärgsödem|) OR (271808008 |generaliserat ödem|) OR (248499004 |ödem i lågt belägna kroppsdelar|)
12108353	\0	<272123002 | Frequencies (qualifier value) |
12108355	\0	< 410720000 | Pain by sensation quality (finding) |
12108356	\0	< 410720000 | Pain by sensation quality (finding) | : [0..0] 363698007 |Finding site (attribute)| =*
12108357		299375006, 301424008, 164426001, 225944008, 275895008, 37226004
12108358		299375006 OR 301424008 OR 164426001 OR 225944008 OR 275895008 OR 37226004
12108359	\0	(<366110009 |Finding of form of nose (finding)| MINUS <!366110009 |Finding of form of nose (finding)|) OR 249329004 |Flattened nose (finding)| OR 249317008 |Nasal deviation, bone (finding)| OR 249318003 |Nasal deviation, cartilage (finding)|
12108360	\0	(<366110009 |Finding of form of nose (finding)| MINUS <!366110009 |Finding of form of nose (finding)|) OR 249329004 |Flattened nose (finding)| OR 249316004 |Nasal deviation (finding)|
121114803	\0	<247234006 |Ear finding (finding)| {{ D term = "finding"}}
121119553	\0	<822987005 |Finding of abdominopelvic segment of trunk (finding)| {{ D term = "finding"}}
121119554	\0	<609624008 |Finding of abdomen (finding)| {{ D term = "finding"}}
121135453	\0	<298378000 |Finding of neck region (finding)|{{ D term = "finding"}}
121135454	\0	<118237005 |Nose finding (finding)|  {{ D term = "finding"}}
121135455	\0	<118238000 |Urogenital finding (finding)| {{ D term = "finding"}}
12118501	\0	< 410720000 | Pain by sensation quality (finding) |
121296403	\0	<116339002 |Breast finding (finding)|{{ D term = "finding"}}
121296404		(^ 1119415003 | Integrating the Healthcare Enterprise reference set (foundation metadata concept) | )
121296405		(^ 721144007 | Global Patient Set (foundation metadata concept) | )
121296406	\0	<116338005 |Finding of pharynx (finding)| {{ D term = "finding"}} OR 423066003 |Finding of mouth region (finding)| {{ D term = "finding"}}
121296407	\0	<116338005 |Finding of pharynx (finding)| {{ D term = "finding"}} AND <423066003 |Finding of mouth region (finding)| {{ D term = "finding"}}
121296408	\0	< 384821006 |Mental state, behavior and/or psychosocial function finding (finding)| {{ D term = "finding"}}
121296409	\0	<102957003 |Neurological finding (finding)|  {{ D term = "finding"}}
121296410	\0	<106076001 |Skin finding (finding)| {{ D term = "finding"}}
121296411	\0	<106028002 |Musculoskeletal finding (finding)| {{ D term = "finding"}}
12132751	\0	< 410720000 | Pain by sensation quality (finding) |
12132753	\0	< 410720000 | Pain by sensation quality (finding) |
12143651	\0	< 410720000 | Pain by sensation quality (finding) |
12143653	\0	< 301188003 | Finding of size of nose (finding) |
12143654	\0	< 301187008 | Finding of appearance of nose (finding) |
12143655	\0	< 301187008 | Finding of appearance of nose (finding) | MINUS << 301188003 | Finding of size of nose (finding) |
12143656	\0	< 301187008 | Finding of appearance of nose (finding) | MINUS << 301188003 | Finding of size of nose (finding) |) \nMINUS (366113006 | Finding of form of nostril (finding) | OR 366112001 | Finding of form of tip of nose (finding) | OR \n366111008 | Finding of form of bridge of nose (finding) | OR 366110009 | Finding of form of nose (finding) | OR \n162562004 | Concerned about shape of nose (finding) |
12143657	\0	< 301187008 | Finding of appearance of nose (finding) | MINUS << 301188003 | Finding of size of nose (finding) |
12143661	\0	< 410720000 | Pain by sensation quality (finding) |
12143662		<123037004 |Body structure (body structure)|
12143663	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12143664		< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12143666	\0	<410720000 |Pain by sensation quality (finding)|
12143667	\0	<410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site (attribute)| = *
12143668	\0	<410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site (attribute)| =*
12143672	\0	<410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site (attribute)| =*
12143675	\0	<301187008 |Finding of appearance of nose (finding)|
12143676		<301188003 |Finding of size of nose (finding)|
12143678	\0	< 410720000 | Pain by sensation quality (finding) |
12143679		<<123037004 |Body structure (body structure)|
12143680		<123037004 |Body structure (body structure)|
12143681		<91723000 |Anatomical structure (body structure)|
12143682		<<442083009 |Anatomical or acquired body structure (body structure)|
12143683	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12143691	\0	<301187008 |Finding of appearance of nose (finding)| MINUS <301188003 |Finding of size of nose (finding)|
12143692	\0	<301187008 |Finding of appearance of nose (finding)| MINUS <<301188003 |Finding of size of nose (finding)|
12143693	\0	(<301187008 |Finding of appearance of nose (finding)| MINUS <<301188003 |Finding of size of nose (finding)|)  OR (<301189006 |Finding of nasal deformity (finding)| MINUS <64572001 |Disease (disorder)|)
12143696	\0	<<71388002 |Procedure (procedure)|:[1..*]*=<<106181007 |Immunologic substance (substance)|,\n[1..*]*=39937001 <<|Skin structure (body structure)|
12143697	\0	<<71388002 |Procedure (procedure)|:[1..*]*=<<106181007 |Immunologic substance (substance)|,\n[1..*]*=<<398827000 |Vaccine (substance)|
12143698	\0	<<71388002 |Procedure (procedure)|:[1..*]*=<<116003000 |Structure of immune system (body structure)|,\n[0..0]*=<<360029007 |Nonsurgical biopsy - action (qualifier value)|,\n[0..0]*=<<129284003 |Surgical action (qualifier value)|,\n[0..0]*=<<89457008 |Radioactive isotope (substance)|
12143700	\0	(*:<<363704007 |Procedure site (attribute)|=<<25087005 |Structure of nervous system (body structure)|,[0..0]* =<<360037004 |Imaging - action (qualifier value)|,[0..0]* =<<89457008 |Radioactive isotope (substance)|,[0..0]* =<<71934003 |Genital structure (body structure)|,[0..0]* =<<360025001 |Harvesting - action (qualifier value)|,[0..0]* =<<82107009 |Radiation (physical force)|,[1..*]* =<<128319008) OR (*:<<363704007 |Procedure site (attribute)| =<<89546000,[0..0]* =<<360037004 |Imaging - action (qualifier value)|,[0..0]* =<<89457008 |Radioactive isotope (substance)|,[0..0]* =<<71934003 |Genital structure (body structure)|,[0..0]* =<<360025001 |Harvesting - action (qualifier value)|,[0..0]* =<<82107009 |Radiation (physical force)|)
12157501	\0	<<64915003 | Operation on heart |
12157502		<<307299001 | Removal of lesion from intracranial subdural space |
12164851	\0	< 410720000 | Pain by sensation quality (finding) |
12164853	\0	< 301187008 |Finding of appearance of nose (finding)|
12164854	\0	<301187008 |Finding of appearance of nose (finding)|
12164856	\0	<<71388002 |Procedure (procedure)|:[1..*]*=<<116003000 |Structure of immune system (body structure)|,\n[0..0]*=<<360029007 |Nonsurgical biopsy - action (qualifier value)|,\n[0..0]*=<<129284003 |Surgical action (qualifier value)|,\n[0..0]*=<<89457008 |Radioactive isotope (substance)|
12164857	\0	<< 272379006 | Event (event) |
12164859	\0	<<123038009 | Specimen (specimen) |
12164860	\0	<<123038009 | Specimen (specimen) |
12164861	\0	<< 195967001 |Asthma (disorder)|
12164863	\0	<<12738006 | Brain structure (body structure) |
12176251	\0	<301187008 |Finding of appearance of nose (finding)|
12176255	\0	<<123038009 | Specimen (specimen) |
12176256	\0	<63371000052103 | Address type (qualifier value) |
12176257	\0	< 410720000 | Pain by sensation quality (finding) |
12176258	\0	<363698007 |Finding site (attribute)| != *
12176259	\0	<363698007 |Finding site (attribute)|
12176260	\0	< 363698007 |Finding site (attribute)| = *
12176261		<363698007 |Finding site (attribute)|
12210502	\0	<366110009 |Finding of form of nose (finding)| MINUS (366111008 |Finding of form of bridge of nose (finding)| OR 366113006 |Finding of form of nostril (finding)| OR 366112001 |Finding of form of tip of nose (finding)| OR 249338002 |Stenosis of nostrils (finding)|)
12210503	\0	<366110009 |Finding of form of nose (finding)| MINUS (162562004 |Concerned about shape of nose (finding)| OR << 366111008 |Finding of form of bridge of nose (finding)| OR 366113006 |Finding of form of nostril (finding)| OR 366112001 |Finding of form of tip of nose (finding)| OR 249338002 |Stenosis of nostrils (finding)|)
12210505	\0	< 410720000 | Pain by sensation quality (finding) |
12210508	\0	< 410720000 | Pain by sensation quality (finding) |
12210509		< 123037004 |Body structure (body structure)|
12210512		162562004 |Concerned about shape of nose (finding)|
12210513		366111008 |Finding of form of bridge of nose (finding)|
12210518	\0	<364031006 |Appearance of nose (observable entity)|
12210519		<<364032004 |Size of nose (observable entity)|
12210525		<301188003 | Finding of size of nose (finding) |
12210528	\0	< 410720000 | Pain by sensation quality (finding) |
12210529	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12210531	\0	< 301187008 | Nose appearance (finding) |
12210532	\0	< 301187008 | Nose appearance (finding) |
12210533	\0	<<736542009 | Pharmaceutical dose form (dose form) |
12210534	\0	< 410720000 | Pain by sensation quality (finding) |
12210535	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12210538	\0	<366110009 |Finding of form of nose (finding)| MINUS <162562004 |Concerned about shape of nose (finding)|
12210539	\0	<366110009 |Finding of form of nose (finding)| MINUS 162562004
12210541	\0	<366110009 |Finding of form of nose (finding)|
12210542	\0	<366110009 |Finding of form of nose (finding)| MINUS (366112001 OR 366111008 OR 366113006 OR 162562004)
12210547	\0	<366110009 |Finding of form of nose (finding)| MINUS (366112001 OR 366111008 OR 366113006 OR 162562004)
122358103	\0	373873005 | Pharmaceutical / biologic product (product) |
122358104	\0	763158003 | Medicinal product (product) |
122358105	\0	<<763158003 | Medicinal product (product) |
122358106	\0	<118235002 |Eye / vision finding (finding)| {{ D term = "finding"}}
12270952	\0	<301189006 OR <366110009
12270953	\0	<301189006
12270954	\0	<366110009
12270955		366112001,366111008,366113006,162562004
12270956		366112001
12270957		366111008
12270958		366113006
12270959		162562004
12270960	\0	164179004
12270961	\0	164192001
12270962	\0	249366005
12270963	\0	<410720000 |Pain by sensation quality (finding)|
12270964		<123037004 |Body structure (body structure)|
12270965	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12270966		< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12270967	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12270968	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12270980	\0	< 410720000 | Pain by sensation quality (finding) |
12270982	\0	< 410720000 | Pain by sensation quality (finding) |:\n         [0..0] 363698007 |Finding site (attribute)| = *
12270984	\0	(< 301187008 |Finding of appearance of nose (finding)| MINUS << 301188003 | Finding of size of nose (finding)|) MINUS \n(366113006 |Finding of form of nostril (finding)| OR \n366112001 |Finding of form of tip of nose (finding)| OR \n366111008 |Finding of form of bridge of nose (finding)| OR \n366110009 |Finding of form of nose (finding)| OR \n162562004 |Concerned about shape of nose (finding)| OR \n84215002 |Nasal grimacing (finding)|)
12270985	\0	< 301187008 | Nose appearance (finding) |
12270986	\0	<< 303315009 |Spider venom (substance)|
12270987	\0	<< 8230009 |Poultry (substance)|
12270988	\0	<301187008 |Finding of appearance of nose (finding)|
12270990	\0	<118237005 |Nose finding (finding)|:301187008 |Finding of appearance of nose (finding)|=*
12270991	\0	<118237005 |Nose finding (finding)|:[0..0]301187008 |Finding of appearance of nose (finding)|=*
12270992	\0	< 301187008 |Finding of appearance of nose (finding)|: [0..0] 118234003 |Finding by site (finding)| = < 45206002 |Nasal structure (body structure)|
12270995	\0	< 410720000 |Pain by sensation quality (finding)|
12270997	\0	< 410720000 |Pain by sensation quality (finding)|
12270998	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12270999	\0	< 410720000 | Pain by sensation quality (finding) |
12271000		< 272141005 |Severities (qualifier value)|
12288501	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
12288502	\0	< 410720000 | Pain by sensation quality (finding) |
12288503	\0	<410720000 |Pain by sensation quality (finding)| MINUS < 279001004 |Pain finding at anatomical site (finding)|
12288504	\0	<410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site (attribute)|=*
12288507	\0	< 301187008 |Finding of appearance of nose (finding)|
12288508	\0	< 301187008 |Finding of appearance of nose (finding)| MINUS <301188003 |Finding of size of nose (finding)|
12288509	\0	< 301187008 |Finding of appearance of nose (finding)| MINUS ( <301188003 |Finding of size of nose (finding)| OR 84215002 |Nasal grimacing (finding)|)
12288510	\0	< 301187008 |Finding of appearance of nose (finding)| MINUS ( <<301188003 |Finding of size of nose (finding)| OR 84215002 |Nasal grimacing (finding)|)
12288513	\0	(<301187008 |Finding of appearance of nose (finding)|: 363698007 |Finding site (attribute)| = 45206002 |Nasal structure (body structure)|) MINUS (399353008 |Large nostrils (finding)| OR  249336003 |Small nostrils (finding)| OR  277219008 |Nasal hump (finding)| OR 84215002 |Nasal grimacing (finding)| OR <<301188003 |Finding of size of nose (finding)|)
